Rooms,Type,Price,Distance,Bathroom,Car,Region,LogPrice
3,h,1000000,21.3,1,1,Eastern Metropolitan,13.81551056
3,h,1080000,16,1,2,Southern Metropolitan,13.8924716
3,h,2585000,16,2,1,Southern Metropolitan,14.76523607
5,h,1225000,16,2,2,Southern Metropolitan,14.0184514
4,h,1111000,18,2,2,Western Metropolitan,13.92077107
3,h,478000,18,1,1,Western Metropolitan,13.07736601
3,h,520000,18.4,1,2,Western Metropolitan,13.16158409
4,h,650000,14,3,1,Northern Metropolitan,13.38472764
4,h,981000,11.7,2,2,Western Metropolitan,13.79632774
3,h,1295000,11.7,3,2,Western Metropolitan,14.07402125
4,h,1250000,11.7,2,2,Western Metropolitan,14.03865411
4,h,986000,11.7,1,2,Western Metropolitan,13.80141163
3,h,620000,11.7,2,1,Western Metropolitan,13.33747476
2,t,841000,3.4,1,1,Northern Metropolitan,13.64234694
3,h,2180000,5.4,1,2,Southern Metropolitan,14.59483543
4,h,4000000,5.4,2,3,Southern Metropolitan,15.20180492
3,h,1775000,5.4,2,4,Southern Metropolitan,14.38931098
3,h,2118000,7.3,2,2,Southern Metropolitan,14.56598281
3,h,710000,26,1,2,Eastern Metropolitan,13.47302025
3,h,780000,26,2,1,Eastern Metropolitan,13.5670492
3,h,700000,16.3,1,1,Northern Metropolitan,13.45883561
2,h,610000,6.4,1,2,Western Metropolitan,13.32121424
3,h,2030000,8.4,2,2,Southern Metropolitan,14.52354635
3,h,1800000,8.4,2,1,Southern Metropolitan,14.40329722
4,h,1500000,4.3,2,2,Western Metropolitan,14.22097567
3,t,1125000,11.4,2,2,Southern Metropolitan,13.93329359
3,h,460000,29.8,1,1,Western Victoria,13.03898177
3,t,881000,20,2,1,South-Eastern Metropolitan,13.6888129
3,h,430000,25.9,2,2,Northern Metropolitan,12.97154049
3,h,547000,25.9,2,2,Northern Metropolitan,13.21220408
3,h,470000,17.9,1,1,Northern Metropolitan,13.06048797
3,h,756000,16.2,1,2,Eastern Metropolitan,13.53579666
3,h,515000,31.6,1,0,Eastern Victoria,13.15192218
4,h,1750000,14.2,2,2,Eastern Metropolitan,14.37512635
4,h,1340000,14.2,2,2,Eastern Metropolitan,14.10818017
3,t,1150000,10.4,2,1,Western Metropolitan,13.9552725
3,h,1218000,15.4,1,1,Eastern Metropolitan,14.01272073
2,h,955500,15.5,1,3,South-Eastern Metropolitan,13.76999004
3,h,1005500,11.4,1,2,Southern Metropolitan,13.82099549
3,h,980000,8.5,1,1,Northern Metropolitan,13.79530785
2,t,585500,8.5,1,1,Northern Metropolitan,13.28022146
3,h,1230000,3.5,1,0,Southern Metropolitan,14.02252473
3,h,1390000,4.6,2,1,Southern Metropolitan,14.14481431
3,h,961000,8.4,1,2,Northern Metropolitan,13.77572969
3,h,1001000,8.4,1,2,Northern Metropolitan,13.81651006
3,h,876000,12,1,2,Northern Metropolitan,13.68312137
4,h,866000,12,2,4,Northern Metropolitan,13.67164019
3,h,775500,12,1,3,Northern Metropolitan,13.56126326
4,h,920000,12,2,2,Northern Metropolitan,13.73212895
3,h,400000,20.6,1,2,Northern Metropolitan,12.89921983
5,h,597000,20.5,3,2,Northern Metropolitan,13.29967239
3,h,1400000,2.7,2,2,Southern Metropolitan,14.15198279
2,h,782500,6.2,1,1,Western Metropolitan,13.5702492
3,h,750000,22.2,1,3,South-Eastern Metropolitan,13.52782849
3,h,626000,14,1,2,Western Metropolitan,13.34710565
3,h,1000000,8.2,1,2,Western Metropolitan,13.81551056
3,h,480500,31.7,1,1,Western Metropolitan,13.08258251
3,h,431250,31.7,2,2,Western Metropolitan,12.97444325
3,h,502500,10.5,1,3,Western Metropolitan,13.12735092
3,h,650000,10.5,1,1,Western Metropolitan,13.38472764
5,h,1825000,10.2,3,2,Southern Metropolitan,14.41709054
3,h,2567500,10.2,2,2,Southern Metropolitan,14.75844322
4,h,1150000,15.5,2,2,Eastern Metropolitan,13.9552725
4,h,1280000,12.4,2,2,Eastern Metropolitan,14.06237064
2,h,1200000,7,1,1,Northern Metropolitan,13.99783211
4,h,635000,18.4,2,2,Western Metropolitan,13.36138028
5,h,1300000,17.2,2,2,Eastern Metropolitan,14.07787482
4,h,1138000,17.2,2,2,Eastern Metropolitan,13.94478289
5,h,1360000,17.2,3,2,Eastern Metropolitan,14.12299526
5,h,1300000,17.2,2,2,Eastern Metropolitan,14.07787482
4,h,1612000,8.9,2,2,Eastern Metropolitan,14.2929862
4,h,1150000,14.7,2,2,Eastern Metropolitan,13.9552725
5,h,1235000,14.7,3,2,Eastern Metropolitan,14.02658153
4,h,1600000,21.1,2,2,Eastern Metropolitan,14.28551419
4,h,900000,14.5,1,1,Northern Metropolitan,13.71015004
3,h,490000,14.7,2,2,Western Metropolitan,13.10216067
3,h,412700,14.7,1,1,Western Metropolitan,12.93047622
4,h,990000,6.4,2,2,Western Metropolitan,13.80546022
3,h,1100500,6.4,2,2,Western Metropolitan,13.91127518
3,h,675000,6.4,1,1,Western Metropolitan,13.42246797
2,h,855000,6.4,1,1,Western Metropolitan,13.65885675
4,h,1200000,16.7,2,2,South-Eastern Metropolitan,13.99783211
4,h,1480000,16.7,3,2,South-Eastern Metropolitan,14.20755265
4,h,1500000,16.7,2,2,South-Eastern Metropolitan,14.22097567
4,h,1194700,16.7,2,2,South-Eastern Metropolitan,13.99340567
5,h,2550000,6.8,2,2,Western Metropolitan,14.75160392
3,h,475000,27.2,2,1,Western Metropolitan,13.07107008
4,h,1025000,12.7,2,2,Northern Metropolitan,13.84020317
5,h,1830000,7.5,4,4,Western Metropolitan,14.41982652
3,h,860000,10.4,2,2,Western Metropolitan,13.66468767
3,h,850000,10.4,1,2,Western Metropolitan,13.65299163
3,h,565000,14,1,2,Western Metropolitan,13.24458101
3,h,760000,10.5,1,1,Western Metropolitan,13.54107371
4,h,750000,15.5,2,2,Western Metropolitan,13.52782849
3,h,980000,9.4,1,2,Western Metropolitan,13.79530785
4,h,970000,9.4,1,5,Western Metropolitan,13.78505135
4,h,3000000,6.3,3,2,Southern Metropolitan,14.91412285
3,t,1130000,4.3,2,1,Western Metropolitan,13.93772819
3,h,1210000,10.2,1,3,Southern Metropolitan,14.00613092
3,h,1840000,10.2,1,2,Southern Metropolitan,14.42527613
5,h,2580000,7.9,5,2,Southern Metropolitan,14.76329996
4,h,1400000,9.7,2,1,Southern Metropolitan,14.15198279
3,h,755000,23.2,2,4,Eastern Metropolitan,13.53447303
3,h,800000,23.2,2,5,Eastern Metropolitan,13.59236701
3,h,724000,23.2,2,2,Eastern Metropolitan,13.49254667
3,h,1150000,17.3,2,2,Southern Metropolitan,13.9552725
5,h,1915000,11.4,2,2,Southern Metropolitan,14.46522818
4,h,1410000,11.4,3,4,Southern Metropolitan,14.15910026
2,h,1020000,13.8,1,2,Southern Metropolitan,13.83531319
4,h,1675000,13.8,2,2,Southern Metropolitan,14.33132372
3,h,835000,35.2,2,2,Eastern Victoria,13.635187
3,u,945000,17.3,2,2,Southern Metropolitan,13.75894021
3,h,786000,13.4,1,2,Eastern Metropolitan,13.57471207
5,h,1555000,13.4,2,2,Eastern Metropolitan,14.2569861
4,h,1475000,13.4,2,2,Eastern Metropolitan,14.20416855
4,h,1229000,13.4,2,2,Eastern Metropolitan,14.02171139
3,h,965000,27,2,2,South-Eastern Metropolitan,13.77988338
2,u,653000,10.9,1,1,Eastern Metropolitan,13.38933241
5,h,2750000,10.3,3,3,Southern Metropolitan,14.82711147
3,h,575500,14,1,3,Northern Metropolitan,13.26299451
3,h,901000,6.4,2,3,Western Metropolitan,13.71126054
3,h,1150000,5.2,1,1,Northern Metropolitan,13.9552725
3,h,1280000,5.2,1,2,Northern Metropolitan,14.06237064
3,h,1325000,5.2,1,1,Northern Metropolitan,14.09692302
4,h,1630000,5.2,2,1,Northern Metropolitan,14.30409057
4,h,1275000,5.2,1,2,Northern Metropolitan,14.05845674
4,h,1770000,5.2,2,3,Northern Metropolitan,14.3864901
2,h,1065000,4,1,1,Northern Metropolitan,13.87848536
2,u,522000,4,1,1,Northern Metropolitan,13.16542287
3,h,1000000,5.2,1,2,Northern Metropolitan,13.81551056
3,h,1080000,5.2,1,2,Northern Metropolitan,13.8924716
4,h,1300000,10.8,2,3,Eastern Metropolitan,14.07787482
3,h,1331000,10.8,2,2,Eastern Metropolitan,14.1014411
3,h,745000,12.1,1,2,Northern Metropolitan,13.5211395
3,h,655000,14.8,2,2,Western Metropolitan,13.39239051
3,h,680000,14.7,1,1,Eastern Metropolitan,13.42984808
4,h,2850000,7.7,2,8,Southern Metropolitan,14.86282955
5,h,2800000,7.7,2,2,Southern Metropolitan,14.84512998
4,h,1966000,10.1,2,2,Southern Metropolitan,14.49151158
1,u,381000,10.1,1,1,Southern Metropolitan,12.85055465
3,h,646000,14.8,1,2,Western Metropolitan,13.37855478
3,h,1100000,17.9,2,2,Southern Metropolitan,13.91082074
3,h,1015000,17.9,1,2,Southern Metropolitan,13.83039917
3,t,795000,17.9,2,2,Southern Metropolitan,13.58609739
3,h,1160000,17.9,2,2,Southern Metropolitan,13.96393056
4,h,1160000,17.9,2,2,Southern Metropolitan,13.96393056
3,h,800000,17.5,1,2,South-Eastern Metropolitan,13.59236701
4,h,1000000,6.7,2,1,Northern Metropolitan,13.81551056
3,h,960000,6.7,1,3,Northern Metropolitan,13.77468856
4,h,735000,20.6,2,2,Northern Metropolitan,13.50762578
4,h,600000,20.6,2,2,Northern Metropolitan,13.30468493
4,h,475000,20.6,2,1,Northern Metropolitan,13.07107008
3,h,552000,20.6,2,2,Northern Metropolitan,13.22130333
3,h,840500,23,1,2,Eastern Metropolitan,13.64175223
5,h,1180000,23,3,3,Eastern Metropolitan,13.981025
3,h,632000,14.8,1,1,Western Metropolitan,13.35664467
3,h,607500,18,2,2,Western Metropolitan,13.31710745
3,h,563000,18,2,2,Western Metropolitan,13.24103491
4,h,695000,14.7,2,2,Western Metropolitan,13.45166712
4,h,990000,21.8,3,2,Northern Victoria,13.80546022
4,h,1260000,12.4,3,3,Eastern Metropolitan,14.04662228
4,h,1310000,14.3,2,2,Eastern Metropolitan,14.0855377
5,h,1890000,14.3,2,2,Eastern Metropolitan,14.45208739
3,u,775000,16.1,2,1,Eastern Metropolitan,13.56061831
2,h,365500,25.9,1,2,Northern Victoria,12.80902156
3,h,837000,27,1,1,South-Eastern Metropolitan,13.63757935
3,h,950000,27,1,2,South-Eastern Metropolitan,13.76421726
3,h,646000,19.6,2,2,Northern Metropolitan,13.37855478
3,h,625000,19.6,1,2,Northern Metropolitan,13.34550693
3,h,552500,19.6,1,1,Northern Metropolitan,13.22220871
3,h,1710000,7.5,1,2,Western Metropolitan,14.35200393
4,h,800000,13.1,3,2,Northern Metropolitan,13.59236701
3,h,791100,24.8,2,2,Eastern Metropolitan,13.58117966
2,h,775000,24.8,1,1,Eastern Metropolitan,13.56061831
2,h,1300000,2.1,1,1,Northern Metropolitan,14.07787482
2,h,1100000,3.4,1,1,Northern Metropolitan,13.91082074
2,u,452500,3.4,1,1,Northern Metropolitan,13.02254304
4,h,1350000,15.4,2,2,Eastern Metropolitan,14.11561515
4,h,950000,15.4,1,1,Eastern Metropolitan,13.76421726
3,h,634000,38,1,1,South-Eastern Metropolitan,13.35980423
4,h,1350000,38,2,2,South-Eastern Metropolitan,14.11561515
3,h,586000,12.9,1,1,Western Metropolitan,13.28107507
1,u,600000,10.1,1,1,Southern Metropolitan,13.30468493
3,h,1285000,7.3,2,2,Southern Metropolitan,14.06626928
4,h,1190000,16.7,2,2,Eastern Metropolitan,13.98946387
3,h,2450000,16.7,1,0,Eastern Metropolitan,14.71159858
4,h,1214000,16.7,2,2,Eastern Metropolitan,14.00943125
4,h,1631888,16.7,2,2,Eastern Metropolitan,14.30524818
3,h,850000,11.2,1,1,Northern Metropolitan,13.65299163
3,h,1051000,11.2,2,2,Northern Metropolitan,13.86525265
2,h,910000,11.2,1,1,Northern Metropolitan,13.72119988
3,h,785000,16.1,1,2,Northern Metropolitan,13.573439
4,h,1800000,13.8,1,2,Southern Metropolitan,14.40329722
4,t,2000000,13.8,3,2,Southern Metropolitan,14.50865774
4,h,2500000,13.8,2,4,Southern Metropolitan,14.73180129
4,h,1125000,13.8,1,1,Southern Metropolitan,13.93329359
3,h,3600000,6.2,2,2,Southern Metropolitan,15.0964444
3,h,985000,8.9,1,2,Eastern Metropolitan,13.80039692
3,h,915000,8.8,2,2,Eastern Metropolitan,13.72667934
4,h,1911000,16,3,2,Southern Metropolitan,14.46313722
3,h,650000,18.4,2,2,Western Metropolitan,13.38472764
3,h,550000,18.4,1,2,Western Metropolitan,13.21767356
4,h,537000,18.4,2,2,Western Metropolitan,13.19375337
3,h,568000,18.4,2,2,Western Metropolitan,13.2498767
3,h,1205000,12.3,2,4,Southern Metropolitan,14.00199012
4,h,2040000,7.8,2,2,Eastern Metropolitan,14.52846037
3,h,605000,14,1,0,Northern Metropolitan,13.31298374
3,h,572000,14,1,2,Western Metropolitan,13.25689427
3,h,680000,15.5,2,2,Western Metropolitan,13.42984808
3,h,790000,11.7,1,1,Western Metropolitan,13.57978822
4,h,630000,11.7,1,2,Western Metropolitan,13.3534751
3,h,900000,11.7,1,1,Western Metropolitan,13.71015004
4,h,2450000,5.4,2,2,Southern Metropolitan,14.71159858
3,h,2600000,5.4,1,2,Southern Metropolitan,14.771022
2,t,955000,5.4,1,1,Southern Metropolitan,13.76946662
3,h,1350000,5.4,2,1,Southern Metropolitan,14.11561515
2,h,1630000,5.4,1,0,Southern Metropolitan,14.30409057
6,h,1875000,7.3,2,2,Southern Metropolitan,14.44411922
3,h,770000,25.2,1,4,South-Eastern Metropolitan,13.55414579
4,h,766000,16.3,2,5,Northern Metropolitan,13.54893745
3,h,652000,16.3,1,2,Northern Metropolitan,13.38779984
8,h,741000,17.4,3,1,Northern Metropolitan,13.5157559
3,h,283000,31.7,1,0,Western Victoria,12.55320218
4,h,430000,31.7,1,3,Northern Victoria,12.97154049
3,h,439000,31.7,2,2,Northern Victoria,12.99225469
3,h,815000,20,2,2,South-Eastern Metropolitan,13.61094339
3,h,665000,17.9,1,4,Northern Metropolitan,13.40754232
4,h,890000,17.2,2,2,Eastern Metropolitan,13.69897674
5,h,1150000,17.2,2,2,Eastern Metropolitan,13.9552725
3,h,902000,17.2,2,2,Eastern Metropolitan,13.7123698
3,h,1162000,6.2,1,2,Western Metropolitan,13.96565322
3,h,835000,26.5,2,1,Eastern Victoria,13.635187
4,h,1400000,14.2,2,2,Eastern Metropolitan,14.15198279
3,h,1586000,14.2,1,1,Eastern Metropolitan,14.27672568
4,h,1408000,14.2,2,2,Eastern Metropolitan,14.15768082
4,h,1080000,18.8,2,2,South-Eastern Metropolitan,13.8924716
3,h,1105000,18.8,2,2,South-Eastern Metropolitan,13.91535589
5,h,880000,18.8,3,2,South-Eastern Metropolitan,13.68767719
3,h,840000,18.8,1,2,South-Eastern Metropolitan,13.64115717
3,h,1321188,10.1,1,1,Southern Metropolitan,14.09404189
5,h,1355000,48.1,3,5,Northern Victoria,14.11931201
2,h,1130000,6.2,1,2,Western Metropolitan,13.93772819
3,h,950000,6.2,1,1,Western Metropolitan,13.76421726
2,h,800000,10.4,1,2,Western Metropolitan,13.59236701
3,h,1360000,5.3,2,1,Northern Metropolitan,14.12299526
2,h,1300000,5.3,1,0,Northern Metropolitan,14.07787482
4,h,1550000,5.3,2,1,Northern Metropolitan,14.25376549
4,h,1350000,5.3,2,2,Northern Metropolitan,14.11561515
3,h,1075000,16.7,1,3,Southern Metropolitan,13.88783122
2,h,1000000,11.2,1,1,Northern Metropolitan,13.81551056
3,t,763000,11.2,2,2,Northern Metropolitan,13.54501331
3,h,760000,12.3,1,1,Southern Metropolitan,13.54107371
3,h,1382000,12.3,2,2,Southern Metropolitan,14.13904228
4,h,1450000,15.5,2,2,South-Eastern Metropolitan,14.18707411
4,h,1450000,11.4,2,2,Southern Metropolitan,14.18707411
3,h,1540000,11.4,1,5,Southern Metropolitan,14.24729297
3,t,1060000,11.4,2,2,Southern Metropolitan,13.87377947
4,h,625500,23.8,2,2,Western Metropolitan,13.34630661
3,h,1725000,3.5,1,2,Southern Metropolitan,14.36073761
3,t,1463000,4.6,2,2,Southern Metropolitan,14.19599968
3,h,1150000,8.4,1,2,Northern Metropolitan,13.9552725
3,h,820000,8.4,1,2,Northern Metropolitan,13.61705962
4,h,950000,8.4,1,2,Northern Metropolitan,13.76421726
3,h,901000,12,1,2,Northern Metropolitan,13.71126054
3,h,680000,12,1,1,Northern Metropolitan,13.42984808
3,h,890000,12,1,2,Northern Metropolitan,13.69897674
4,h,1190000,12,2,3,Northern Metropolitan,13.98946387
3,h,855000,12,1,2,Northern Metropolitan,13.65885675
4,h,785000,12,2,2,Northern Metropolitan,13.573439
5,h,1000000,12,2,6,Northern Metropolitan,13.81551056
3,h,800000,12,1,1,Northern Metropolitan,13.59236701
3,h,1400000,12,1,6,Northern Metropolitan,14.15198279
1,u,400000,2.4,1,1,Northern Metropolitan,12.89921983
3,h,1900000,2.4,1,1,Northern Metropolitan,14.45736444
4,h,999999,19.9,2,2,Eastern Metropolitan,13.81550956
5,h,1100000,19.9,3,2,Eastern Metropolitan,13.91082074
3,h,1100000,8.9,1,2,Eastern Metropolitan,13.91082074
3,h,850000,8.9,1,2,Eastern Metropolitan,13.65299163
3,h,426000,20.6,2,2,Northern Metropolitan,12.96219463
4,t,1050000,15.2,2,1,Southern Metropolitan,13.86430072
2,h,680000,5.1,1,0,Western Metropolitan,13.42984808
2,t,817000,1.9,2,1,Southern Metropolitan,13.61339437
4,h,658500,20.5,2,2,Northern Metropolitan,13.3977198
3,h,881000,20.8,1,4,South-Eastern Metropolitan,13.6888129
3,h,645000,14,1,1,Western Metropolitan,13.3770056
3,h,897000,16.1,2,2,Eastern Metropolitan,13.70681114
4,h,2680000,5,2,1,Southern Metropolitan,14.80132735
4,h,1625000,8.2,3,2,Western Metropolitan,14.30101837
3,h,810000,8.2,1,3,Western Metropolitan,13.60478953
3,h,657500,31.7,2,1,Western Metropolitan,13.39620004
3,h,778000,31.7,2,1,Western Metropolitan,13.5644818
5,h,675000,31.7,3,2,Western Metropolitan,13.42246797
4,h,605000,31.7,2,2,Western Metropolitan,13.31298374
4,h,600000,31.7,2,1,Western Metropolitan,13.30468493
4,h,895000,10.5,2,2,Western Metropolitan,13.704579
3,h,555000,10.5,2,1,Western Metropolitan,13.22672339
4,h,1910000,10.2,3,2,Southern Metropolitan,14.4626138
3,h,2350000,10.2,2,0,Southern Metropolitan,14.66992589
3,h,746000,15.5,2,2,Western Metropolitan,13.52248088
4,h,751000,15.5,2,2,Western Metropolitan,13.52916093
3,h,600000,15.5,2,2,Western Metropolitan,13.30468493
4,h,910000,15.5,2,2,Eastern Metropolitan,13.72119988
4,h,1561000,12.4,2,2,Eastern Metropolitan,14.2608372
3,h,1250000,12.4,2,2,Eastern Metropolitan,14.03865411
3,h,700000,27,2,3,Eastern Metropolitan,13.45883561
3,h,720000,15.3,1,1,Northern Metropolitan,13.48700649
4,h,1260000,17.2,2,3,Eastern Metropolitan,14.04662228
4,h,1202000,17.2,2,2,Eastern Metropolitan,13.99949739
4,h,920000,14.7,2,2,Eastern Metropolitan,13.73212895
5,h,1180000,14.7,2,4,Eastern Metropolitan,13.981025
5,h,1400000,14.7,2,2,Eastern Metropolitan,14.15198279
3,h,515000,14.7,2,1,Western Metropolitan,13.15192218
3,h,430000,14.7,1,1,Western Metropolitan,12.97154049
3,h,840000,6.4,1,3,Western Metropolitan,13.64115717
3,h,879000,6.4,1,2,Western Metropolitan,13.68654018
2,h,560000,16.5,2,2,Northern Metropolitan,13.23569206
3,h,1025000,16.7,1,2,South-Eastern Metropolitan,13.84020317
5,h,1660000,16.7,2,2,South-Eastern Metropolitan,14.32232816
3,h,832000,6.8,1,1,Western Metropolitan,13.63158772
2,t,401000,25.5,1,1,Northern Metropolitan,12.90171671
3,h,1300000,6.3,2,2,Western Metropolitan,14.07787482
3,h,1360000,6.3,1,1,Western Metropolitan,14.12299526
3,h,1455000,6.3,2,2,Western Metropolitan,14.19051646
3,h,975500,10.4,1,1,Western Metropolitan,13.79070544
3,h,880000,10.4,1,3,Western Metropolitan,13.68767719
3,h,2340000,3,2,1,Southern Metropolitan,14.66566149
3,h,2225000,3,1,1,Southern Metropolitan,14.61526747
3,h,920000,11,2,2,Western Metropolitan,13.73212895
2,u,801250,11,1,1,Western Metropolitan,13.59392829
3,h,791000,9.4,1,4,Western Metropolitan,13.58105325
4,h,4060000,6.3,2,1,Southern Metropolitan,15.21669353
4,h,1151000,4.3,2,2,Western Metropolitan,13.95614169
4,t,1650000,10.2,2,1,Southern Metropolitan,14.31628585
3,h,2550000,10.2,2,3,Southern Metropolitan,14.75160392
5,h,3000000,9.7,4,2,Southern Metropolitan,14.91412285
3,h,1900000,9.7,1,1,Southern Metropolitan,14.45736444
5,h,2800000,9.7,2,2,Southern Metropolitan,14.84512998
4,h,1650000,9.7,2,3,Southern Metropolitan,14.31628585
3,h,1589000,17.3,2,2,Southern Metropolitan,14.27861545
4,h,1385000,17.3,2,2,Southern Metropolitan,14.1412107
4,h,951000,8.8,1,1,Eastern Metropolitan,13.76526934
3,h,1300000,11.4,2,2,Southern Metropolitan,14.07787482
5,h,1800000,13.8,3,3,Southern Metropolitan,14.40329722
4,t,1130000,13.8,2,2,Southern Metropolitan,13.93772819
4,h,1370000,13.8,3,3,Southern Metropolitan,14.1303213
3,h,1311000,13.8,2,3,Southern Metropolitan,14.08630076
3,h,1350000,13.4,1,1,Eastern Metropolitan,14.11561515
4,h,1660000,13.4,2,2,Eastern Metropolitan,14.32232816
3,h,905000,13.4,2,2,Eastern Metropolitan,13.71569022
3,h,1152000,13.4,1,3,Eastern Metropolitan,13.95701012
3,h,920000,27,1,2,South-Eastern Metropolitan,13.73212895
4,h,728000,25,1,1,Eastern Metropolitan,13.49805633
5,h,1900000,10.9,3,2,Eastern Metropolitan,14.45736444
4,h,1030000,16.1,3,3,Eastern Metropolitan,13.84506936
4,h,3200000,10.5,3,2,Southern Metropolitan,14.97866137
4,h,2830000,10.5,2,2,Southern Metropolitan,14.85578727
4,h,2260000,10.5,2,2,Southern Metropolitan,14.63087537
3,h,2060000,10.3,1,3,Southern Metropolitan,14.53821654
3,h,1650000,10.3,2,2,Southern Metropolitan,14.31628585
5,h,1650000,10.3,2,5,Southern Metropolitan,14.31628585
3,t,959000,4,2,1,Northern Metropolitan,13.77364635
2,h,975000,4,1,1,Northern Metropolitan,13.79019275
3,h,1160000,5.2,1,2,Northern Metropolitan,13.96393056
2,h,887500,5.2,1,2,Northern Metropolitan,13.6961638
3,h,2350000,5.2,2,2,Northern Metropolitan,14.66992589
5,h,940000,12.1,3,2,Northern Metropolitan,13.75363515
4,h,850000,12.1,2,3,Northern Metropolitan,13.65299163
4,h,815000,12.1,2,1,Northern Metropolitan,13.61094339
3,h,580000,14.8,2,2,Western Metropolitan,13.27078338
3,h,1220000,10.4,2,2,Southern Metropolitan,14.01436142
3,h,1238000,10.4,2,1,Southern Metropolitan,14.02900773
4,h,1535000,10.4,3,2,Southern Metropolitan,14.24404094
3,h,1340000,10.4,1,1,Southern Metropolitan,14.10818017
2,h,1322500,10.4,1,1,Southern Metropolitan,14.09503444
4,h,2385000,7.7,2,2,Southern Metropolitan,14.68470968
3,h,1935000,8.4,2,2,Southern Metropolitan,14.47561788
3,h,1400000,10.1,2,3,Southern Metropolitan,14.15198279
4,h,546000,34.9,1,1,South-Eastern Metropolitan,13.21037425
3,h,532000,34.9,1,2,South-Eastern Metropolitan,13.18439877
3,h,615000,34.9,2,2,South-Eastern Metropolitan,13.32937755
